"New_Month","Taxa","Period_3y","Density_Avg_3y","Old_Year","Old_Month","New_Year"
2,"Isopsetta.isolepis",9,0.455950042952915,2023,2,2023
2,"Isopsetta.isolepis",9,0.455950042952915,2023,2,2023
3,"Isopsetta.isolepis",9,0.320168244145646,2021,3,2021
3,"Isopsetta.isolepis",9,0.320168244145646,2022,3,2022
3,"Isopsetta.isolepis",9,0.320168244145646,2023,3,2023
3,"Isopsetta.isolepis",9,0.320168244145646,2023,3,2023
4,"Isopsetta.isolepis",9,0.321954920961096,2021,4,2021
4,"Isopsetta.isolepis",9,0.321954920961096,2021,4,2021
4,"Isopsetta.isolepis",9,0.321954920961096,2022,4,2022
4,"Isopsetta.isolepis",9,0.321954920961096,2022,4,2022
4,"Isopsetta.isolepis",9,0.321954920961096,2023,4,2023
5,"Isopsetta.isolepis",9,0.0969708840244211,2022,5,2022
5,"Isopsetta.isolepis",9,0.0969708840244211,2022,5,2022
5,"Isopsetta.isolepis",9,0.0969708840244211,2023,5,2023
5,"Isopsetta.isolepis",9,0.0969708840244211,2023,5,2023
6,"Isopsetta.isolepis",9,0.0278927999648965,2021,6,2021
6,"Isopsetta.isolepis",9,0.0278927999648965,2021,6,2021
6,"Isopsetta.isolepis",9,0.0278927999648965,2023,6,2023
6,"Isopsetta.isolepis",9,0.0278927999648965,2023,6,2023
7,"Isopsetta.isolepis",9,0.072107716794734,2022,7,2022
7,"Isopsetta.isolepis",9,0.072107716794734,2022,7,2022
7,"Isopsetta.isolepis",9,0.072107716794734,2023,7,2023
8,"Isopsetta.isolepis",9,0.0188225854933328,2022,8,2022
8,"Isopsetta.isolepis",9,0.0188225854933328,2022,8,2022
2,"Leptocottus.armatus",1,0.00419058793948791,1999,8,1999
5,"Leptocottus.armatus",1,0.0140082181546507,1998,11,1998
6,"Leptocottus.armatus",1,0.0105235608132313,1997,12,1997
6,"Leptocottus.armatus",1,0.0105235608132313,1998,12,1998
6,"Leptocottus.armatus",1,0.0105235608132313,1999,12,1999
8,"Leptocottus.armatus",1,0.00624291023013104,1999,2,1998
8,"Leptocottus.armatus",1,0.00624291023013104,2000,2,1999
9,"Leptocottus.armatus",1,0.0049490552716954,1997,3,1996
9,"Leptocottus.armatus",1,0.0049490552716954,1998,3,1997
9,"Leptocottus.armatus",1,0.0049490552716954,2000,3,1999
2,"Leptocottus.armatus",2,0.0156519017060573,2001,8,2001
5,"Leptocottus.armatus",2,0.0282725473565168,2002,11,2002
6,"Leptocottus.armatus",2,0.0261028452101279,2000,12,2000
7,"Leptocottus.armatus",2,0.0315438939753182,2001,1,2000
7,"Leptocottus.armatus",2,0.0315438939753182,2001,1,2000
8,"Leptocottus.armatus",2,0.0247096614776378,2001,2,2000
9,"Leptocottus.armatus",2,0.0342900883819415,2001,3,2000
9,"Leptocottus.armatus",2,0.0342900883819415,2002,3,2001
10,"Leptocottus.armatus",2,0.00827025064833124,2002,4,2001
10,"Leptocottus.armatus",2,0.00827025064833124,2003,4,2002
7,"Leptocottus.armatus",4,0.184745315386646,2009,1,2008
9,"Leptocottus.armatus",4,0.0148148624762636,2007,3,2006
9,"Leptocottus.armatus",4,0.0148148624762636,2008,3,2007
7,"Leptocottus.armatus",5,0.0225039719510494,2011,1,2010
8,"Leptocottus.armatus",5,0.0410728895927869,2012,2,2011
9,"Leptocottus.armatus",5,0.0377429703717683,2010,3,2009
2,"Leptocottus.armatus",6,0.0206825232678387,2013,8,2013
3,"Leptocottus.armatus",6,0.0205780878758433,2012,9,2012
8,"Leptocottus.armatus",6,0.0216279717780653,2014,2,2013
8,"Leptocottus.armatus",6,0.0216279717780653,2015,2,2014
9,"Leptocottus.armatus",6,0.0173128131849146,2013,3,2012
9,"Leptocottus.armatus",6,0.0173128131849146,2013,3,2012
10,"Leptocottus.armatus",6,0.0291095833771711,2013,4,2012
10,"Leptocottus.armatus",6,0.0291095833771711,2014,4,2013
4,"Leptocottus.armatus",7,0.0369685767097967,2016,10,2016
9,"Leptocottus.armatus",7,0.0244755635360716,2018,3,2017
9,"Leptocottus.armatus",7,0.0244755635360716,2018,3,2017
10,"Leptocottus.armatus",7,0.015145826920024,2018,4,2017
10,"Leptocottus.armatus",7,0.015145826920024,2018,4,2017
4,"Leptocottus.armatus",8,0.0402468473302925,2019,10,2019
5,"Leptocottus.armatus",8,0.0563803796278895,2018,11,2018
7,"Leptocottus.armatus",8,0.0168019718030626,2021,1,2020
9,"Leptocottus.armatus",8,0.0323317133677101,2019,3,2018
9,"Leptocottus.armatus",8,0.0323317133677101,2020,3,2019
10,"Leptocottus.armatus",8,0.0880925401563237,2021,4,2020
9,"Leptocottus.armatus",9,0.0239878333709143,2023,3,2022
1,"Liparis.fucensis",1,0.00422922393740749,1999,7,1999
2,"Liparis.fucensis",1,0.00448088900837926,1998,8,1998
4,"Liparis.fucensis",1,0.00420097462611326,1999,10,1999
6,"Liparis.fucensis",1,0.00710852952289953,1996,12,1996
6,"Liparis.fucensis",1,0.00710852952289953,1998,12,1998
8,"Liparis.fucensis",1,0.0191197277350771,1999,2,1998
9,"Liparis.fucensis",1,0.00415617588704813,1999,3,1998
9,"Liparis.fucensis",1,0.00415617588704813,1999,3,1998
9,"Liparis.fucensis",1,0.00415617588704813,2000,3,1999
10,"Liparis.fucensis",1,0.00224878690285674,1999,4,1998
10,"Liparis.fucensis",1,0.00224878690285674,2000,4,1999
10,"Liparis.fucensis",1,0.00224878690285674,2000,4,1999
1,"Liparis.fucensis",2,0.00350443497913957,2000,7,2000
1,"Liparis.fucensis",2,0.00350443497913957,2000,7,2000
1,"Liparis.fucensis",2,0.00350443497913957,2002,7,2002
1,"Liparis.fucensis",2,0.00350443497913957,2002,7,2002
1,"Liparis.fucensis",2,0.00350443497913957,2002,7,2002
2,"Liparis.fucensis",2,0.00192458830301951,2000,8,2000
2,"Liparis.fucensis",2,0.00192458830301951,2000,8,2000
2,"Liparis.fucensis",2,0.00192458830301951,2000,8,2000
2,"Liparis.fucensis",2,0.00192458830301951,2002,8,2002
3,"Liparis.fucensis",2,0.00124185035703198,2000,9,2000
8,"Liparis.fucensis",2,0.0379939209726444,2001,2,2000
9,"Liparis.fucensis",2,0.0148170099273967,2003,3,2002
10,"Liparis.fucensis",2,0.000996344183891979,2002,4,2001
10,"Liparis.fucensis",2,0.000996344183891979,2002,4,2001
10,"Liparis.fucensis",2,0.000996344183891979,2002,4,2001
11,"Liparis.fucensis",2,0.0019027302741723,2002,5,2001
11,"Liparis.fucensis",2,0.0019027302741723,2002,5,2001
11,"Liparis.fucensis",2,0.0019027302741723,2002,5,2001
12,"Liparis.fucensis",2,0.0119161105815062,2001,6,2000
2,"Liparis.fucensis",3,0.0128878871848625,2004,8,2004
2,"Liparis.fucensis",3,0.0128878871848625,2005,8,2005
5,"Liparis.fucensis",3,0.00365938449152853,2004,11,2004
9,"Liparis.fucensis",3,0.0140075640846057,2004,3,2003
11,"Liparis.fucensis",3,0.00511834584776662,2004,5,2003
11,"Liparis.fucensis",3,0.00511834584776662,2005,5,2004
11,"Liparis.fucensis",3,0.00511834584776662,2005,5,2004
11,"Liparis.fucensis",3,0.00511834584776662,2006,5,2005
11,"Liparis.fucensis",3,0.00511834584776662,2006,5,2005
11,"Liparis.fucensis",3,0.00511834584776662,2006,5,2005
12,"Liparis.fucensis",3,0.0155985086455363,2004,6,2003
12,"Liparis.fucensis",3,0.0155985086455363,2004,6,2003
1,"Liparis.fucensis",4,0.00926131484238969,2007,7,2007
3,"Liparis.fucensis",4,0.00739969701082224,2007,9,2007
8,"Liparis.fucensis",4,0.0103809820409011,2008,2,2007
9,"Liparis.fucensis",4,0.0152477749438762,2007,3,2006
9,"Liparis.fucensis",4,0.0152477749438762,2008,3,2007
9,"Liparis.fucensis",4,0.0152477749438762,2009,3,2008
10,"Liparis.fucensis",4,0.0102679946606428,2007,4,2006
11,"Liparis.fucensis",4,0.00695328999335453,2007,5,2006
11,"Liparis.fucensis",4,0.00695328999335453,2009,5,2008
12,"Liparis.fucensis",4,0.00726408308831816,2007,6,2006
12,"Liparis.fucensis",4,0.00726408308831816,2007,6,2006
12,"Liparis.fucensis",4,0.00726408308831816,2007,6,2006
1,"Liparis.fucensis",5,0.0149672508272334,2009,7,2009
1,"Liparis.fucensis",5,0.0149672508272334,2010,7,2010
1,"Liparis.fucensis",5,0.0149672508272334,2010,7,2010
1,"Liparis.fucensis",5,0.0149672508272334,2011,7,2011
1,"Liparis.fucensis",5,0.0149672508272334,2011,7,2011
2,"Liparis.fucensis",5,0.0069537367169255,2010,8,2010
2,"Liparis.fucensis",5,0.0069537367169255,2011,8,2011
7,"Liparis.fucensis",5,0.02390103061244,2011,1,2010
8,"Liparis.fucensis",5,0.0344958704856446,2010,2,2009
8,"Liparis.fucensis",5,0.0344958704856446,2010,2,2009
8,"Liparis.fucensis",5,0.0344958704856446,2011,2,2010
9,"Liparis.fucensis",5,0.0187687687687688,2010,3,2009
11,"Liparis.fucensis",5,0.00973167343423457,2012,5,2011
12,"Liparis.fucensis",5,0.014006448736326,2010,6,2009
12,"Liparis.fucensis",5,0.014006448736326,2010,6,2009
12,"Liparis.fucensis",5,0.014006448736326,2010,6,2009
12,"Liparis.fucensis",5,0.014006448736326,2011,6,2010
1,"Liparis.fucensis",6,0.0309685730920262,2012,7,2012
2,"Liparis.fucensis",6,0.0235961583566503,2012,8,2012
4,"Liparis.fucensis",6,0.0273487337851662,2012,10,2012
4,"Liparis.fucensis",6,0.0273487337851662,2014,10,2014
5,"Liparis.fucensis",6,0.0260055433416187,2012,11,2012
6,"Liparis.fucensis",6,0.0207760400206382,2012,12,2012
6,"Liparis.fucensis",6,0.0207760400206382,2013,12,2013
9,"Liparis.fucensis",6,0.0201076240469489,2013,3,2012
10,"Liparis.fucensis",6,0.0172256684316266,2013,4,2012
10,"Liparis.fucensis",6,0.0172256684316266,2014,4,2013
2,"Liparis.fucensis",7,0.029086678301338,2016,8,2016
3,"Liparis.fucensis",7,0.0433275563258232,2016,9,2016
4,"Liparis.fucensis",7,0.0351232234630514,2016,10,2016
4,"Liparis.fucensis",7,0.0351232234630514,2016,10,2016
5,"Liparis.fucensis",7,0.0198207537224085,2015,11,2015
5,"Liparis.fucensis",7,0.0198207537224085,2016,11,2016
7,"Liparis.fucensis",7,0.0583353329161191,2016,1,2015
7,"Liparis.fucensis",7,0.0583353329161191,2017,1,2016
8,"Liparis.fucensis",7,0.0180656816279788,2016,2,2015
8,"Liparis.fucensis",7,0.0180656816279788,2016,2,2015
8,"Liparis.fucensis",7,0.0180656816279788,2016,2,2015
8,"Liparis.fucensis",7,0.0180656816279788,2017,2,2016
8,"Liparis.fucensis",7,0.0180656816279788,2017,2,2016
8,"Liparis.fucensis",7,0.0180656816279788,2018,2,2017
8,"Liparis.fucensis",7,0.0180656816279788,2018,2,2017
9,"Liparis.fucensis",7,0.0315960420322266,2018,3,2017
9,"Liparis.fucensis",7,0.0315960420322266,2018,3,2017
10,"Liparis.fucensis",7,0.0144738746562455,2018,4,2017
11,"Liparis.fucensis",7,0.0176087339320303,2016,5,2015
2,"Liparis.fucensis",8,0.0187401450262343,2020,8,2020
4,"Liparis.fucensis",8,0.0102072062876391,2019,10,2019
8,"Liparis.fucensis",8,0.0379544142069526,2020,2,2019
8,"Liparis.fucensis",8,0.0379544142069526,2020,2,2019
8,"Liparis.fucensis",8,0.0379544142069526,2020,2,2019
8,"Liparis.fucensis",8,0.0379544142069526,2020,2,2019
8,"Liparis.fucensis",8,0.0379544142069526,2021,2,2020
10,"Liparis.fucensis",8,0.0880925401563237,2021,4,2020
11,"Liparis.fucensis",8,0.0183678072585166,2020,5,2019
12,"Liparis.fucensis",8,0.0158329434471009,2020,6,2019
8,"Liparis.fucensis",9,0.0162016489343243,2023,2,2022
8,"Liparis.fucensis",9,0.0162016489343243,2023,2,2022
8,"Liparis.fucensis",9,0.0162016489343243,2023,2,2022
10,"Liparis.fucensis",9,0.0209415312447646,2022,4,2021
7,"Lipolagus.ochotensis",2,0.00089156916075421,2002,4,2001
7,"Lipolagus.ochotensis",2,0.00089156916075421,2002,4,2001
7,"Lipolagus.ochotensis",2,0.00089156916075421,2002,4,2001
8,"Lipolagus.ochotensis",2,0.000728892560739856,2002,5,2001
8,"Lipolagus.ochotensis",2,0.000728892560739856,2002,5,2001
8,"Lipolagus.ochotensis",2,0.000728892560739856,2002,5,2001
8,"Lipolagus.ochotensis",3,0.0105975032551144,2004,5,2003
8,"Lipolagus.ochotensis",3,0.0105975032551144,2004,5,2003
8,"Lipolagus.ochotensis",3,0.0105975032551144,2004,5,2003
8,"Lipolagus.ochotensis",3,0.0105975032551144,2005,5,2004
8,"Lipolagus.ochotensis",3,0.0105975032551144,2005,5,2004
8,"Lipolagus.ochotensis",3,0.0105975032551144,2006,5,2005
8,"Lipolagus.ochotensis",3,0.0105975032551144,2006,5,2005
8,"Lipolagus.ochotensis",3,0.0105975032551144,2006,5,2005
8,"Lipolagus.ochotensis",3,0.0105975032551144,2006,5,2005
9,"Lipolagus.ochotensis",3,0.00452484222725824,2005,6,2004
7,"Lipolagus.ochotensis",4,0.0210965123245825,2007,4,2006
8,"Lipolagus.ochotensis",4,0.0063729670380639,2007,5,2006
8,"Lipolagus.ochotensis",4,0.0063729670380639,2008,5,2007
6,"Lipolagus.ochotensis",5,0.024108817558934,2010,3,2009
8,"Lipolagus.ochotensis",5,0.0089014771861853,2011,5,2010
8,"Lipolagus.ochotensis",5,0.0089014771861853,2012,5,2011
8,"Lipolagus.ochotensis",5,0.0089014771861853,2012,5,2011
9,"Lipolagus.ochotensis",5,0.00668678039693163,2010,6,2009
9,"Lipolagus.ochotensis",5,0.00668678039693163,2011,6,2010
6,"Lipolagus.ochotensis",6,0.0386894034549317,2015,3,2014
6,"Lipolagus.ochotensis",6,0.0386894034549317,2015,3,2014
6,"Lipolagus.ochotensis",6,0.0386894034549317,2015,3,2014
7,"Lipolagus.ochotensis",6,0.0158294168116577,2015,4,2014
7,"Lipolagus.ochotensis",6,0.0158294168116577,2015,4,2014
7,"Lipolagus.ochotensis",6,0.0158294168116577,2015,4,2014
2,"Lipolagus.ochotensis",7,0.00710782571611344,2015,11,2015
5,"Lipolagus.ochotensis",7,0.0211326125352167,2016,2,2015
5,"Lipolagus.ochotensis",7,0.0211326125352167,2016,2,2015
5,"Lipolagus.ochotensis",7,0.0211326125352167,2017,2,2016
5,"Lipolagus.ochotensis",7,0.0211326125352167,2017,2,2016
5,"Lipolagus.ochotensis",7,0.0211326125352167,2017,2,2016
5,"Lipolagus.ochotensis",7,0.0211326125352167,2018,2,2017
5,"Lipolagus.ochotensis",7,0.0211326125352167,2018,2,2017
6,"Lipolagus.ochotensis",7,0.035810205908684,2016,3,2015
8,"Lipolagus.ochotensis",7,0.0112713438151947,2017,5,2016
8,"Lipolagus.ochotensis",7,0.0112713438151947,2017,5,2016
8,"Lipolagus.ochotensis",7,0.0112713438151947,2018,5,2017
11,"Lipolagus.ochotensis",7,0.0297441998810232,2017,8,2016
5,"Lipolagus.ochotensis",8,0.0223015165031222,2019,2,2018
7,"Lipolagus.ochotensis",8,0.00606943432872056,2019,4,2018
8,"Lipolagus.ochotensis",8,0.0167395032766083,2021,5,2020
8,"Lipolagus.ochotensis",8,0.0167395032766083,2021,5,2020
7,"Lipolagus.ochotensis",9,0.0134216757782427,2023,4,2022
7,"Lipolagus.ochotensis",9,0.0134216757782427,2023,4,2022
8,"Lipolagus.ochotensis",9,0.00659406600000659,2023,5,2022
11,"Lipolagus.ochotensis",9,0.00567681226554765,2022,8,2021
3,"Lyopsetta.exilis",1,0.00899563711599874,1998,3,1998
4,"Lyopsetta.exilis",1,0.00591568454721061,1998,4,1998
4,"Lyopsetta.exilis",1,0.00591568454721061,1999,4,1999
12,"Lyopsetta.exilis",1,0.12740412136111,1997,12,1997
12,"Lyopsetta.exilis",1,0.12740412136111,1999,12,1999
3,"Lyopsetta.exilis",2,0.029300735605904,2002,3,2002
3,"Lyopsetta.exilis",2,0.029300735605904,2002,3,2002
3,"Lyopsetta.exilis",2,0.029300735605904,2002,3,2002
4,"Lyopsetta.exilis",2,0.0130255770933272,2000,4,2000
4,"Lyopsetta.exilis",2,0.0130255770933272,2000,4,2000
4,"Lyopsetta.exilis",2,0.0130255770933272,2000,4,2000
4,"Lyopsetta.exilis",2,0.0130255770933272,2001,4,2001
4,"Lyopsetta.exilis",2,0.0130255770933272,2002,4,2002
4,"Lyopsetta.exilis",2,0.0130255770933272,2002,4,2002
4,"Lyopsetta.exilis",2,0.0130255770933272,2002,4,2002
5,"Lyopsetta.exilis",2,0.0245829856230858,2001,5,2001
5,"Lyopsetta.exilis",2,0.0245829856230858,2001,5,2001
5,"Lyopsetta.exilis",2,0.0245829856230858,2002,5,2002
5,"Lyopsetta.exilis",2,0.0245829856230858,2002,5,2002
5,"Lyopsetta.exilis",2,0.0245829856230858,2002,5,2002
5,"Lyopsetta.exilis",2,0.0245829856230858,2002,5,2002
5,"Lyopsetta.exilis",2,0.0245829856230858,2002,5,2002
7,"Lyopsetta.exilis",2,0.0047274939313049,2000,7,2000
7,"Lyopsetta.exilis",2,0.0047274939313049,2000,7,2000
7,"Lyopsetta.exilis",2,0.0047274939313049,2000,7,2000
7,"Lyopsetta.exilis",2,0.0047274939313049,2002,7,2002
7,"Lyopsetta.exilis",2,0.0047274939313049,2002,7,2002
8,"Lyopsetta.exilis",2,0.00899149555990035,2000,8,2000
8,"Lyopsetta.exilis",2,0.00899149555990035,2000,8,2000
8,"Lyopsetta.exilis",2,0.00899149555990035,2000,8,2000
8,"Lyopsetta.exilis",2,0.00899149555990035,2000,8,2000
8,"Lyopsetta.exilis",2,0.00899149555990035,2000,8,2000
8,"Lyopsetta.exilis",2,0.00899149555990035,2001,8,2001
9,"Lyopsetta.exilis",2,0.0028169014084507,2000,9,2000
3,"Lyopsetta.exilis",3,0.0200080032012805,2005,3,2005
5,"Lyopsetta.exilis",3,0.0108821801854015,2004,5,2004
5,"Lyopsetta.exilis",3,0.0108821801854015,2004,5,2004
5,"Lyopsetta.exilis",3,0.0108821801854015,2004,5,2004
5,"Lyopsetta.exilis",3,0.0108821801854015,2004,5,2004
5,"Lyopsetta.exilis",3,0.0108821801854015,2004,5,2004
5,"Lyopsetta.exilis",3,0.0108821801854015,2004,5,2004
5,"Lyopsetta.exilis",3,0.0108821801854015,2005,5,2005
5,"Lyopsetta.exilis",3,0.0108821801854015,2005,5,2005
5,"Lyopsetta.exilis",3,0.0108821801854015,2005,5,2005
6,"Lyopsetta.exilis",3,0.0148367420106682,2004,6,2004
6,"Lyopsetta.exilis",3,0.0148367420106682,2004,6,2004
6,"Lyopsetta.exilis",3,0.0148367420106682,2004,6,2004
6,"Lyopsetta.exilis",3,0.0148367420106682,2004,6,2004
6,"Lyopsetta.exilis",3,0.0148367420106682,2005,6,2005
6,"Lyopsetta.exilis",3,0.0148367420106682,2005,6,2005
5,"Lyopsetta.exilis",4,0.0141191718570381,2006,5,2006
5,"Lyopsetta.exilis",4,0.0141191718570381,2006,5,2006
5,"Lyopsetta.exilis",4,0.0141191718570381,2006,5,2006
5,"Lyopsetta.exilis",4,0.0141191718570381,2006,5,2006
5,"Lyopsetta.exilis",4,0.0141191718570381,2007,5,2007
5,"Lyopsetta.exilis",4,0.0141191718570381,2007,5,2007
5,"Lyopsetta.exilis",4,0.0141191718570381,2007,5,2007
5,"Lyopsetta.exilis",4,0.0141191718570381,2008,5,2008
5,"Lyopsetta.exilis",4,0.0141191718570381,2008,5,2008
5,"Lyopsetta.exilis",4,0.0141191718570381,2008,5,2008
6,"Lyopsetta.exilis",4,0.0405334792388611,2007,6,2007
6,"Lyopsetta.exilis",4,0.0405334792388611,2007,6,2007
6,"Lyopsetta.exilis",4,0.0405334792388611,2007,6,2007
6,"Lyopsetta.exilis",4,0.0405334792388611,2008,6,2008
6,"Lyopsetta.exilis",4,0.0405334792388611,2008,6,2008
7,"Lyopsetta.exilis",4,0.0056807853117615,2008,7,2008
9,"Lyopsetta.exilis",4,0.00596802965900666,2006,9,2006
3,"Lyopsetta.exilis",5,0.0264866574518412,2009,3,2009
3,"Lyopsetta.exilis",5,0.0264866574518412,2009,3,2009
3,"Lyopsetta.exilis",5,0.0264866574518412,2010,3,2010
3,"Lyopsetta.exilis",5,0.0264866574518412,2010,3,2010
3,"Lyopsetta.exilis",5,0.0264866574518412,2010,3,2010
5,"Lyopsetta.exilis",5,0.0518591719606163,2009,5,2009
5,"Lyopsetta.exilis",5,0.0518591719606163,2009,5,2009
5,"Lyopsetta.exilis",5,0.0518591719606163,2009,5,2009
5,"Lyopsetta.exilis",5,0.0518591719606163,2010,5,2010
5,"Lyopsetta.exilis",5,0.0518591719606163,2010,5,2010
5,"Lyopsetta.exilis",5,0.0518591719606163,2011,5,2011
5,"Lyopsetta.exilis",5,0.0518591719606163,2011,5,2011
6,"Lyopsetta.exilis",5,0.0405003943662826,2009,6,2009
6,"Lyopsetta.exilis",5,0.0405003943662826,2010,6,2010
6,"Lyopsetta.exilis",5,0.0405003943662826,2010,6,2010
6,"Lyopsetta.exilis",5,0.0405003943662826,2010,6,2010
6,"Lyopsetta.exilis",5,0.0405003943662826,2010,6,2010
6,"Lyopsetta.exilis",5,0.0405003943662826,2010,6,2010
6,"Lyopsetta.exilis",5,0.0405003943662826,2010,6,2010
6,"Lyopsetta.exilis",5,0.0405003943662826,2010,6,2010
6,"Lyopsetta.exilis",5,0.0405003943662826,2010,6,2010
6,"Lyopsetta.exilis",5,0.0405003943662826,2010,6,2010
6,"Lyopsetta.exilis",5,0.0405003943662826,2010,6,2010
6,"Lyopsetta.exilis",5,0.0405003943662826,2011,6,2011
6,"Lyopsetta.exilis",5,0.0405003943662826,2011,6,2011
7,"Lyopsetta.exilis",5,0.0151545032459227,2010,7,2010
7,"Lyopsetta.exilis",5,0.0151545032459227,2011,7,2011
2,"Lyopsetta.exilis",6,0.0274179176091576,2012,2,2012
4,"Lyopsetta.exilis",6,0.0209476365115814,2014,4,2014
4,"Lyopsetta.exilis",6,0.0209476365115814,2014,4,2014
5,"Lyopsetta.exilis",6,0.0701472386640479,2012,5,2012
5,"Lyopsetta.exilis",6,0.0701472386640479,2012,5,2012
5,"Lyopsetta.exilis",6,0.0701472386640479,2012,5,2012
5,"Lyopsetta.exilis",6,0.0701472386640479,2012,5,2012
5,"Lyopsetta.exilis",6,0.0701472386640479,2013,5,2013
6,"Lyopsetta.exilis",6,0.0602235619141223,2012,6,2012
6,"Lyopsetta.exilis",6,0.0602235619141223,2012,6,2012
6,"Lyopsetta.exilis",6,0.0602235619141223,2012,6,2012
6,"Lyopsetta.exilis",6,0.0602235619141223,2014,6,2014
7,"Lyopsetta.exilis",6,0.0551331329146118,2013,7,2013
7,"Lyopsetta.exilis",6,0.0551331329146118,2014,7,2014
7,"Lyopsetta.exilis",6,0.0551331329146118,2014,7,2014
8,"Lyopsetta.exilis",6,0.011741223435482,2012,8,2012
2,"Lyopsetta.exilis",7,0.0226539049668687,2016,2,2016
3,"Lyopsetta.exilis",7,0.0409908057330549,2015,3,2015
3,"Lyopsetta.exilis",7,0.0409908057330549,2015,3,2015
3,"Lyopsetta.exilis",7,0.0409908057330549,2015,3,2015
3,"Lyopsetta.exilis",7,0.0409908057330549,2015,3,2015
4,"Lyopsetta.exilis",7,0.0475172253948691,2015,4,2015
4,"Lyopsetta.exilis",7,0.0475172253948691,2016,4,2016
4,"Lyopsetta.exilis",7,0.0475172253948691,2017,4,2017
5,"Lyopsetta.exilis",7,0.0356159803376712,2015,5,2015
5,"Lyopsetta.exilis",7,0.0356159803376712,2016,5,2016
5,"Lyopsetta.exilis",7,0.0356159803376712,2016,5,2016
5,"Lyopsetta.exilis",7,0.0356159803376712,2016,5,2016
5,"Lyopsetta.exilis",7,0.0356159803376712,2016,5,2016
5,"Lyopsetta.exilis",7,0.0356159803376712,2016,5,2016
5,"Lyopsetta.exilis",7,0.0356159803376712,2017,5,2017
5,"Lyopsetta.exilis",7,0.0356159803376712,2017,5,2017
6,"Lyopsetta.exilis",7,0.0361622821764449,2015,6,2015
6,"Lyopsetta.exilis",7,0.0361622821764449,2015,6,2015
6,"Lyopsetta.exilis",7,0.0361622821764449,2015,6,2015
6,"Lyopsetta.exilis",7,0.0361622821764449,2016,6,2016
7,"Lyopsetta.exilis",7,0.0576771309210615,2015,7,2015
7,"Lyopsetta.exilis",7,0.0576771309210615,2017,7,2017
8,"Lyopsetta.exilis",7,0.0325401572966883,2016,8,2016
8,"Lyopsetta.exilis",7,0.0325401572966883,2017,8,2017
9,"Lyopsetta.exilis",7,0.106837606837607,2017,9,2017
2,"Lyopsetta.exilis",8,0.00854408749145591,2018,2,2018
3,"Lyopsetta.exilis",8,0.0192216544820488,2018,3,2018
3,"Lyopsetta.exilis",8,0.0192216544820488,2020,3,2020
3,"Lyopsetta.exilis",8,0.0192216544820488,2020,3,2020
3,"Lyopsetta.exilis",8,0.0192216544820488,2020,3,2020
4,"Lyopsetta.exilis",8,0.0214126933205388,2019,4,2019
4,"Lyopsetta.exilis",8,0.0214126933205388,2019,4,2019
4,"Lyopsetta.exilis",8,0.0214126933205388,2020,4,2020
4,"Lyopsetta.exilis",8,0.0214126933205388,2020,4,2020
5,"Lyopsetta.exilis",8,0.0469733480045391,2018,5,2018
5,"Lyopsetta.exilis",8,0.0469733480045391,2018,5,2018
5,"Lyopsetta.exilis",8,0.0469733480045391,2018,5,2018
5,"Lyopsetta.exilis",8,0.0469733480045391,2018,5,2018
6,"Lyopsetta.exilis",8,0.0323334958276434,2019,6,2019
6,"Lyopsetta.exilis",8,0.0323334958276434,2020,6,2020
7,"Lyopsetta.exilis",8,0.0220310926982752,2018,7,2018
7,"Lyopsetta.exilis",8,0.0220310926982752,2019,7,2019
8,"Lyopsetta.exilis",8,0.0202675314146737,2018,8,2018
3,"Lyopsetta.exilis",9,0.0368582744061671,2023,3,2023
4,"Lyopsetta.exilis",9,0.0215830579389589,2022,4,2022
4,"Lyopsetta.exilis",9,0.0215830579389589,2023,4,2023
4,"Lyopsetta.exilis",9,0.0215830579389589,2023,4,2023
5,"Lyopsetta.exilis",9,0.0351242772105259,2021,5,2021
5,"Lyopsetta.exilis",9,0.0351242772105259,2021,5,2021
5,"Lyopsetta.exilis",9,0.0351242772105259,2021,5,2021
5,"Lyopsetta.exilis",9,0.0351242772105259,2021,5,2021
5,"Lyopsetta.exilis",9,0.0351242772105259,2022,5,2022
5,"Lyopsetta.exilis",9,0.0351242772105259,2022,5,2022
5,"Lyopsetta.exilis",9,0.0351242772105259,2022,5,2022
5,"Lyopsetta.exilis",9,0.0351242772105259,2022,5,2022
5,"Lyopsetta.exilis",9,0.0351242772105259,2023,5,2023
5,"Lyopsetta.exilis",9,0.0351242772105259,2023,5,2023
5,"Lyopsetta.exilis",9,0.0351242772105259,2023,5,2023
5,"Lyopsetta.exilis",9,0.0351242772105259,2023,5,2023
5,"Lyopsetta.exilis",9,0.0351242772105259,2023,5,2023
5,"Lyopsetta.exilis",9,0.0351242772105259,2023,5,2023
6,"Lyopsetta.exilis",9,0.0524088193016842,2021,6,2021
6,"Lyopsetta.exilis",9,0.0524088193016842,2023,6,2023
6,"Lyopsetta.exilis",9,0.0524088193016842,2023,6,2023
7,"Lyopsetta.exilis",9,0.0697978604771483,2022,7,2022
7,"Lyopsetta.exilis",9,0.0697978604771483,2022,7,2022
7,"Lyopsetta.exilis",9,0.0697978604771483,2023,7,2023
8,"Lyopsetta.exilis",9,0.0239093654915837,2022,8,2022
8,"Lyopsetta.exilis",9,0.0239093654915837,2022,8,2022
1,"Microgadus.proximus",1,0.00949261948834781,1998,1,1998
3,"Microgadus.proximus",1,0.0211707724399111,1998,3,1998
