"","Year","Month","Taxa","Density","ID"
"916",2013,1,"Parophrys vetulus",1.13855387872566,18
"917",2013,2,"Parophrys vetulus",0.375403235193484,18
"918",2013,3,"Parophrys vetulus",0.0279163942984328,18
"919",2013,4,"Parophrys vetulus",0.253120169506307,18
"920",2013,5,"Parophrys vetulus",0.0348553502962705,18
"921",2013,10,"Parophrys vetulus",0.0479951701722567,18
"922",2013,11,"Parophrys vetulus",0.278211809814196,18
"923",2013,12,"Parophrys vetulus",0.320034254208422,18
"924",2014,1,"Parophrys vetulus",0.0382409177820268,18
"925",2014,2,"Parophrys vetulus",0.111656989727557,18
"926",2014,10,"Parophrys vetulus",0.0507325437297426,18
"927",2014,11,"Parophrys vetulus",0.0165617754223253,18
"928",2015,1,"Parophrys vetulus",0.0433585054385264,18
"929",2015,2,"Parophrys vetulus",0.431425033096846,18
"930",2015,3,"Parophrys vetulus",0.0737541013163853,18
"931",2015,4,"Parophrys vetulus",0.0600600600600601,18
"932",2015,9,"Parophrys vetulus",0.0360547981035098,18
"933",2015,10,"Parophrys vetulus",0.0520156046814044,18
"934",2015,11,"Parophrys vetulus",0.0204540805890775,18
"935",2016,1,"Parophrys vetulus",1.62257081744821,18
"936",2016,2,"Parophrys vetulus",0.536067538427292,18
"937",2016,3,"Parophrys vetulus",0.0462621115462676,18
"938",2016,4,"Parophrys vetulus",0.0265745415891576,18
"939",2016,5,"Parophrys vetulus",0.0283848992336077,18
"940",2016,10,"Parophrys vetulus",0.0369685767097967,18
"941",2016,11,"Parophrys vetulus",0.16616325029032,18
"942",2016,12,"Parophrys vetulus",0.0294578528958233,18
"943",2017,1,"Parophrys vetulus",0.0969516594516595,18
"944",2017,2,"Parophrys vetulus",0.373178378650235,18
"945",2017,3,"Parophrys vetulus",0.0335717327584161,18
"946",2017,4,"Parophrys vetulus",0.0547495209416918,18
"947",2017,5,"Parophrys vetulus",0.0254388196387688,18
"948",2017,10,"Parophrys vetulus",0.136213740430222,18
"949",2017,12,"Parophrys vetulus",0.131341497029796,18
"950",2018,2,"Parophrys vetulus",0.338679337840819,18
"951",2018,3,"Parophrys vetulus",0.209366097899758,18
"952",2018,4,"Parophrys vetulus",0.101317122593718,18
"953",2018,9,"Parophrys vetulus",0.0465311108665378,18
"954",2018,10,"Parophrys vetulus",0.128452561433332,18
"955",2018,11,"Parophrys vetulus",0.131078040995118,18
"956",2018,12,"Parophrys vetulus",0.0237987304776216,18
"957",2019,1,"Parophrys vetulus",2.02503574456648,18
"958",2019,2,"Parophrys vetulus",0.0756620428751576,18
"959",2019,3,"Parophrys vetulus",0.259772183047119,18
"960",2019,9,"Parophrys vetulus",0.0111445447453472,18
"961",2019,10,"Parophrys vetulus",0.0340735392080187,18
"962",2019,11,"Parophrys vetulus",0.0598445852223458,18
"963",2019,12,"Parophrys vetulus",0.11516381023542,18
"964",2020,2,"Parophrys vetulus",2.18833869277506,18
"965",2020,3,"Parophrys vetulus",1.22087161532517,18
"966",2020,4,"Parophrys vetulus",0.0378082266820639,18
"967",2020,10,"Parophrys vetulus",0.181042543833956,18
"968",2020,12,"Parophrys vetulus",0.05466189431888,18
"969",2021,1,"Parophrys vetulus",0.408652698988921,18
"970",2021,2,"Parophrys vetulus",0.668793221591443,18
"971",2021,3,"Parophrys vetulus",0.0779107583626214,18
"972",2021,4,"Parophrys vetulus",0.104329483693625,18
"973",2021,5,"Parophrys vetulus",0.0271652467392196,18
"974",2021,10,"Parophrys vetulus",0.0245822552990124,18
"975",2021,11,"Parophrys vetulus",0.161376774424087,18
"976",2022,2,"Parophrys vetulus",0.165829509009126,18
"977",2022,3,"Parophrys vetulus",0.112364811086661,18
"978",2022,4,"Parophrys vetulus",0.0418830624895292,18
"979",2022,5,"Parophrys vetulus",0.0283953772325865,18
"980",2022,12,"Parophrys vetulus",0.0936338355228045,18
"981",2023,1,"Parophrys vetulus",0.574315060979292,18
"982",2023,2,"Parophrys vetulus",0.232815018565519,18
"983",2023,3,"Parophrys vetulus",0.0758632756360021,18
"984",2023,4,"Parophrys vetulus",0.00987906054085881,18
"985",2023,5,"Parophrys vetulus",0.0220492580424669,18
"986",1998,3,"Platichthys stellatus",0.0068870523415978,19
"987",2000,4,"Platichthys stellatus",0.0137575236457438,19
"988",2002,4,"Platichthys stellatus",0.0182750842529257,19
"989",2005,3,"Platichthys stellatus",0.0180570603105814,19
"990",2007,3,"Platichthys stellatus",0.040938864628821,19
"991",2008,2,"Platichthys stellatus",0.012278978388998,19
"992",2010,3,"Platichthys stellatus",0.0188714851858841,19
"993",2012,5,"Platichthys stellatus",0.0255769913478154,19
"994",2013,4,"Platichthys stellatus",0.0187265917602996,19
"995",2015,3,"Platichthys stellatus",0.0286532951289398,19
"996",2015,4,"Platichthys stellatus",0.0283929585462805,19
"997",2017,2,"Platichthys stellatus",0.014421690222094,19
"998",2019,3,"Platichthys stellatus",0.0483263410212824,19
"999",2020,3,"Platichthys stellatus",0.0279470983785373,19
"1000",2022,3,"Platichthys stellatus",0.0374549370288871,19
"1001",1997,2,"Psettichthys melanostictus",0.00850159404888417,20
"1002",1997,4,"Psettichthys melanostictus",0.0043956043956044,20
"1003",1997,5,"Psettichthys melanostictus",0.00623898818585197,20
"1004",1997,6,"Psettichthys melanostictus",0.0103382501003456,20
"1005",1998,1,"Psettichthys melanostictus",0.0047463097441739,20
"1006",1998,3,"Psettichthys melanostictus",0.0215841467914205,20
"1007",1998,4,"Psettichthys melanostictus",0.0218313856877174,20
"1008",1998,5,"Psettichthys melanostictus",0.0125114688464426,20
"1009",1998,6,"Psettichthys melanostictus",0.00995647918923469,20
"1010",1998,9,"Psettichthys melanostictus",0.00743770918557084,20
"1011",1999,2,"Psettichthys melanostictus",0.00764789109403082,20
"1012",1999,3,"Psettichthys melanostictus",0.019739439399921,20
"1013",1999,4,"Psettichthys melanostictus",0.0108888969547385,20
"1014",1999,10,"Psettichthys melanostictus",0.00420097462611326,20
"1015",2000,2,"Psettichthys melanostictus",0.00402511672838512,20
"1016",2000,4,"Psettichthys melanostictus",0.0103181427343078,20
"1017",2000,6,"Psettichthys melanostictus",0.0113049704186607,20
"1018",2000,9,"Psettichthys melanostictus",0.00563380281690141,20
"1019",2000,10,"Psettichthys melanostictus",0.0184433788270011,20
"1020",2001,1,"Psettichthys melanostictus",0.0210292626502122,20
"1021",2001,2,"Psettichthys melanostictus",0.0315000909192036,20
"1022",2001,3,"Psettichthys melanostictus",0.0152183838076396,20
"1023",2001,4,"Psettichthys melanostictus",0.0430064936893067,20
"1024",2001,5,"Psettichthys melanostictus",0.0933271115258983,20
"1025",2001,7,"Psettichthys melanostictus",0.0154059466954244,20
"1026",2001,10,"Psettichthys melanostictus",0.0968256123376452,20
"1027",2001,11,"Psettichthys melanostictus",0.0344059820203189,20
"1028",2002,3,"Psettichthys melanostictus",0.0833673876912182,20
"1029",2002,4,"Psettichthys melanostictus",0.187381811930548,20
"1030",2002,5,"Psettichthys melanostictus",0.024473973437122,20
"1031",2002,7,"Psettichthys melanostictus",0.014541224371092,20
"1032",2003,3,"Psettichthys melanostictus",0.0441266846371371,20
"1033",2003,4,"Psettichthys melanostictus",0.0578906295147766,20
"1034",2003,9,"Psettichthys melanostictus",0.05005005005005,20
"1035",2004,1,"Psettichthys melanostictus",0.0560852495793606,20
"1036",2004,3,"Psettichthys melanostictus",0.0454714978842754,20
"1037",2004,5,"Psettichthys melanostictus",0.0190065630755324,20
"1038",2004,6,"Psettichthys melanostictus",0.0036513674371052,20
"1039",2005,1,"Psettichthys melanostictus",0.0416406412658755,20
"1040",2005,3,"Psettichthys melanostictus",0.0280610619112217,20
"1041",2005,5,"Psettichthys melanostictus",0.00685701747168052,20
"1042",2005,8,"Psettichthys melanostictus",0.0173186885219548,20
"1043",2006,2,"Psettichthys melanostictus",0.0274423710208562,20
"1044",2007,3,"Psettichthys melanostictus",0.0369105841099935,20
"1045",2009,2,"Psettichthys melanostictus",0.110405741098537,20
"1046",2010,2,"Psettichthys melanostictus",0.166401155515785,20
"1047",2010,3,"Psettichthys melanostictus",0.134554942285644,20
"1048",2010,4,"Psettichthys melanostictus",0.0465874679711158,20
"1049",2010,5,"Psettichthys melanostictus",0.0572357891209416,20
"1050",2010,6,"Psettichthys melanostictus",0.0511162219031768,20
"1051",2010,8,"Psettichthys melanostictus",0.192115576730961,20
"1052",2011,1,"Psettichthys melanostictus",0.0771173316148925,20
"1053",2011,2,"Psettichthys melanostictus",0.02210433244916,20
"1054",2012,3,"Psettichthys melanostictus",0.102901831652603,20
"1055",2012,5,"Psettichthys melanostictus",0.0587889476778366,20
"1056",2012,6,"Psettichthys melanostictus",0.0674793689396896,20
"1057",2012,7,"Psettichthys melanostictus",0.0265317453519998,20
"1058",2013,1,"Psettichthys melanostictus",0.0723543627268912,20
"1059",2013,2,"Psettichthys melanostictus",0.108003374025405,20
"1060",2013,3,"Psettichthys melanostictus",0.0428939090649128,20
"1061",2013,4,"Psettichthys melanostictus",0.114024305420944,20
"1062",2013,7,"Psettichthys melanostictus",0.0633144079533027,20
"1063",2013,8,"Psettichthys melanostictus",0.108805048554253,20
"1064",2013,11,"Psettichthys melanostictus",0.030925016730434,20
"1065",2013,12,"Psettichthys melanostictus",0.0227703342958512,20
"1066",2014,2,"Psettichthys melanostictus",0.0223313979455114,20
"1067",2014,6,"Psettichthys melanostictus",0.160299225220411,20
"1068",2014,7,"Psettichthys melanostictus",0.0688811183372402,20
"1069",2014,9,"Psettichthys melanostictus",0.0269034167339252,20
"1070",2014,10,"Psettichthys melanostictus",0.101750101750102,20
"1071",2015,1,"Psettichthys melanostictus",0.0256770066440696,20
"1072",2015,2,"Psettichthys melanostictus",0.144953419186151,20
"1073",2015,3,"Psettichthys melanostictus",0.381287676728181,20
"1074",2015,4,"Psettichthys melanostictus",0.261209709634801,20
"1075",2015,5,"Psettichthys melanostictus",0.100092279710054,20
"1076",2015,6,"Psettichthys melanostictus",0.0227817963204732,20
"1077",2015,7,"Psettichthys melanostictus",0.052534804307854,20
"1078",2015,8,"Psettichthys melanostictus",0.0347332899831274,20
"1079",2015,9,"Psettichthys melanostictus",0.105207785376118,20
"1080",2015,10,"Psettichthys melanostictus",0.066794626274528,20
"1081",2016,1,"Psettichthys melanostictus",0.0694927032661571,20
"1082",2016,2,"Psettichthys melanostictus",0.135432387931259,20
"1083",2016,3,"Psettichthys melanostictus",0.0546788484650991,20
"1084",2016,4,"Psettichthys melanostictus",0.309614435375307,20
"1085",2016,5,"Psettichthys melanostictus",0.338349936055433,20
"1086",2016,6,"Psettichthys melanostictus",0.0250851336494161,20
"1087",2016,7,"Psettichthys melanostictus",0.0521164294827272,20
"1088",2017,2,"Psettichthys melanostictus",0.0447199619000827,20
"1089",2017,3,"Psettichthys melanostictus",0.0207072015830762,20
"1090",2017,4,"Psettichthys melanostictus",0.109499041883384,20
"1091",2017,5,"Psettichthys melanostictus",0.0328167154628797,20
"1092",2017,6,"Psettichthys melanostictus",0.0837754817090198,20
"1093",2017,7,"Psettichthys melanostictus",0.133630289532294,20
"1094",2017,8,"Psettichthys melanostictus",0.182513136201355,20
"1095",2017,10,"Psettichthys melanostictus",0.0193648334624322,20
"1096",2018,3,"Psettichthys melanostictus",0.0213029940813972,20
"1097",2018,4,"Psettichthys melanostictus",0.188160370531191,20
"1098",2018,5,"Psettichthys melanostictus",0.0845665961945032,20
"1099",2018,9,"Psettichthys melanostictus",0.0561482313307131,20
"1100",2018,10,"Psettichthys melanostictus",0.0136780194227876,20
"1101",2018,11,"Psettichthys melanostictus",0.0463974348483592,20
"1102",2019,3,"Psettichthys melanostictus",0.127307126643941,20
"1103",2019,4,"Psettichthys melanostictus",0.02844133032255,20
"1104",2019,7,"Psettichthys melanostictus",0.0433619698209608,20
"1105",2019,8,"Psettichthys melanostictus",0.0431500414944751,20
"1106",2019,9,"Psettichthys melanostictus",0.0111445447453472,20
"1107",2019,10,"Psettichthys melanostictus",0.0306216188629172,20
"1108",2020,2,"Psettichthys melanostictus",0.21527123928317,20
"1109",2020,3,"Psettichthys melanostictus",0.72662455784197,20
"1110",2020,5,"Psettichthys melanostictus",0.0183678072585166,20
"1111",2020,6,"Psettichthys melanostictus",0.0124624102550682,20
"1112",2020,7,"Psettichthys melanostictus",0.0170147284593963,20
"1113",2020,10,"Psettichthys melanostictus",0.038794830821562,20
"1114",2021,1,"Psettichthys melanostictus",0.0168019718030626,20
"1115",2021,2,"Psettichthys melanostictus",0.0811136658565977,20
"1116",2021,3,"Psettichthys melanostictus",0.0200304121386954,20
"1117",2021,4,"Psettichthys melanostictus",0.412653374240758,20
"1118",2021,5,"Psettichthys melanostictus",0.0446294095991682,20
"1119",2021,6,"Psettichthys melanostictus",0.0867632689157696,20
"1120",2021,9,"Psettichthys melanostictus",0.0318390219052471,20
"1121",2022,2,"Psettichthys melanostictus",0.0186435859073134,20
"1122",2022,3,"Psettichthys melanostictus",0.0374549370288871,20
"1123",2022,4,"Psettichthys melanostictus",0.0209415312447646,20
"1124",2022,5,"Psettichthys melanostictus",0.0565356015185976,20
"1125",2022,6,"Psettichthys melanostictus",0.0548322270931517,20
"1126",2022,7,"Psettichthys melanostictus",0.0428253642049731,20
"1127",2022,8,"Psettichthys melanostictus",0.0281344047993415,20
"1128",2022,9,"Psettichthys melanostictus",0.0831257498635352,20
"1129",2023,1,"Psettichthys melanostictus",0.0255498976726598,20
"1130",2023,2,"Psettichthys melanostictus",0.023380560506988,20
"1131",2023,3,"Psettichthys melanostictus",0.0326482137739192,20
"1132",2023,5,"Psettichthys melanostictus",0.0276075759901005,20
"1133",2023,6,"Psettichthys melanostictus",0.0360010004966789,20
"1134",2023,7,"Psettichthys melanostictus",0.0462107208872458,20
"1135",1997,2,"Ronquilus jordani",0.00425079702444208,21
"1136",1997,4,"Ronquilus jordani",0.0043956043956044,21
"1137",1997,5,"Ronquilus jordani",0.00695410292072323,21
"1138",1998,3,"Ronquilus jordani",0.0112530242502673,21
"1139",1999,2,"Ronquilus jordani",0.00382394554701541,21
"1140",2000,2,"Ronquilus jordani",0.00172158523568502,21
"1141",2002,4,"Ronquilus jordani",0.0348310693138279,21
"1142",2002,5,"Ronquilus jordani",0.00174560688932852,21
"1143",2004,3,"Ronquilus jordani",0.0972874027622024,21
"1144",2004,5,"Ronquilus jordani",0.00665176670923797,21
"1145",2006,5,"Ronquilus jordani",0.0021540675257088,21
"1146",2009,3,"Ronquilus jordani",0.0190005700171005,21
"1147",2010,3,"Ronquilus jordani",0.0204818711235068,21
"1148",2010,5,"Ronquilus jordani",0.0418147606104955,21
"1149",2012,3,"Ronquilus jordani",0.0120641814452889,21
"1150",2012,4,"Ronquilus jordani",0.0153775180685837,21
"1151",2012,5,"Ronquilus jordani",0.0293944738389183,21
"1152",2013,5,"Ronquilus jordani",0.0139227134986431,21
"1153",2015,4,"Ronquilus jordani",0.0384945636342284,21
"1154",2016,3,"Ronquilus jordani",0.0911115011373198,21
"1155",2017,3,"Ronquilus jordani",0.0393365046940067,21
"1156",2017,4,"Ronquilus jordani",0.109499041883384,21
"1157",2018,3,"Ronquilus jordani",0.0318688731386105,21
"1158",2018,4,"Ronquilus jordani",0.28947749312491,21
"1159",2019,2,"Ronquilus jordani",0.0335345405767941,21
"1160",2019,3,"Ronquilus jordani",0.0288199312940685,21
"1161",2019,4,"Ronquilus jordani",0.0262279674563518,21
"1162",2020,4,"Ronquilus jordani",0.0191333510380608,21
"1163",2021,2,"Ronquilus jordani",0.0296680334264867,21
"1164",2021,3,"Ronquilus jordani",0.0347033272005306,21
"1165",2021,4,"Ronquilus jordani",0.0880925401563237,21
"1166",2021,5,"Ronquilus jordani",0.00686798658380029,21
"1167",2022,2,"Ronquilus jordani",0.0185551133253546,21
"1168",2022,3,"Ronquilus jordani",0.068539449985441,21
"1169",2023,3,"Ronquilus jordani",0.0518840736990466,21
"1170",1997,4,"Ruscarius meanyi",0.0043956043956044,22
"1171",1999,2,"Ruscarius meanyi",0.00382394554701541,22
"1172",1999,10,"Ruscarius meanyi",0.00420097462611326,22
"1173",2000,4,"Ruscarius meanyi",0.00687876182287188,22
"1174",2002,4,"Ruscarius meanyi",0.00515729757607014,22
"1175",2004,5,"Ruscarius meanyi",0.00997765006385696,22
"1176",2004,8,"Ruscarius meanyi",0.0212404418011895,22
"1177",2007,3,"Ruscarius meanyi",0.013646288209607,22
"1178",2010,2,"Ruscarius meanyi",0.0271444082519001,22
"1179",2010,6,"Ruscarius meanyi",0.0457980306846806,22
"1180",2010,8,"Ruscarius meanyi",0.00785715071429357,22
"1181",2012,8,"Ruscarius meanyi",0.011741223435482,22
"1182",2015,4,"Ruscarius meanyi",0.0153069034134395,22
"1183",2016,5,"Ruscarius meanyi",0.0567697984672154,22
"1184",2019,7,"Ruscarius meanyi",0.0153421294875729,22
"1185",2020,3,"Ruscarius meanyi",0.0698677459463432,22
"1186",2020,7,"Ruscarius meanyi",0.0170147284593963,22
"1187",2022,4,"Ruscarius meanyi",0.0209415312447646,22
"1188",2023,5,"Ruscarius meanyi",0.0179775927284233,22
"1189",1997,2,"Scorpaenichthys marmoratus",0.00425079702444208,23
"1190",1998,3,"Scorpaenichthys marmoratus",0.0168795363754009,23
"1191",1998,5,"Scorpaenichthys marmoratus",0.00389741990802089,23
"1192",2001,5,"Scorpaenichthys marmoratus",0.0170299727520436,23
"1193",2002,3,"Scorpaenichthys marmoratus",0.0266808964781217,23
"1194",2003,10,"Scorpaenichthys marmoratus",0.0127469725940089,23
"1195",2004,1,"Scorpaenichthys marmoratus",0.0173641257162702,23
"1196",2005,2,"Scorpaenichthys marmoratus",0.0260926288323549,23
"1197",2006,2,"Scorpaenichthys marmoratus",0.0117813383600377,23
"1198",2007,3,"Scorpaenichthys marmoratus",0.0227117874176698,23
"1199",2008,3,"Scorpaenichthys marmoratus",0.0111744328975305,23
"1200",2010,2,"Scorpaenichthys marmoratus",0.0278318953520735,23
"1201",2010,3,"Scorpaenichthys marmoratus",0.0193760899050572,23
"1202",2012,1,"Scorpaenichthys marmoratus",0.0222848177993297,23
"1203",2012,7,"Scorpaenichthys marmoratus",0.0309685730920262,23
"1204",2013,3,"Scorpaenichthys marmoratus",0.0285959393766085,23
"1205",2014,2,"Scorpaenichthys marmoratus",0.015477020339281,23
"1206",2015,1,"Scorpaenichthys marmoratus",0.0428041629592412,23
"1207",2015,2,"Scorpaenichthys marmoratus",0.0232342007434944,23
"1208",2015,3,"Scorpaenichthys marmoratus",0.0221722461836446,23
"1209",2015,4,"Scorpaenichthys marmoratus",0.0253678335870117,23
"1210",2015,9,"Scorpaenichthys marmoratus",0.0376506024096386,23
"1211",2015,10,"Scorpaenichthys marmoratus",0.0260078023407022,23
"1212",2015,11,"Scorpaenichthys marmoratus",0.0204540805890775,23
"1213",2016,4,"Scorpaenichthys marmoratus",0.0486144871171609,23
"1214",2016,12,"Scorpaenichthys marmoratus",0.0585388920582894,23
"1215",2017,2,"Scorpaenichthys marmoratus",0.0243724104313917,23
"1216",2017,3,"Scorpaenichthys marmoratus",0.0200240288346015,23
"1217",2018,2,"Scorpaenichthys marmoratus",0.0703843284268684,23
"1218",2018,3,"Scorpaenichthys marmoratus",0.0508599758917378,23
"1219",2019,1,"Scorpaenichthys marmoratus",0.0259201658890617,23
"1220",2019,10,"Scorpaenichthys marmoratus",0.0111919418019026,23
"1221",2020,2,"Scorpaenichthys marmoratus",0.0498846417659163,23
"1222",2020,3,"Scorpaenichthys marmoratus",0.019212879084514,23
"1223",2021,2,"Scorpaenichthys marmoratus",0.0296680334264867,23
"1224",2022,2,"Scorpaenichthys marmoratus",0.0196526382750751,23
"1225",2022,4,"Scorpaenichthys marmoratus",0.0209415312447646,23
"1226",2022,5,"Scorpaenichthys marmoratus",0.0210413799778645,23
"1227",2023,2,"Scorpaenichthys marmoratus",0.0182307690702924,23
"1228",1997,4,"Stenobrachius leucopsarus",0.0764087870105062,24
"1229",1997,5,"Stenobrachius leucopsarus",0.0221035181433045,24
"1230",1998,3,"Stenobrachius leucopsarus",0.0301964128238219,24
"1231",1998,4,"Stenobrachius leucopsarus",0.00401022033112103,24
"1232",1998,9,"Stenobrachius leucopsarus",0.00465831275911865,24
"1233",1999,2,"Stenobrachius leucopsarus",0.0114718366410462,24
"1234",1999,3,"Stenobrachius leucopsarus",0.0621495693192065,24
"1235",2000,2,"Stenobrachius leucopsarus",0.00858044433629113,24
"1236",2000,4,"Stenobrachius leucopsarus",0.00129682584619052,24
"1237",2000,7,"Stenobrachius leucopsarus",0.0497185876377089,24
"1238",2000,8,"Stenobrachius leucopsarus",0.0557093949165916,24
"1239",2000,9,"Stenobrachius leucopsarus",0.0059722196585428,24
"1240",2002,3,"Stenobrachius leucopsarus",0.0171379605826907,24
"1241",2002,4,"Stenobrachius leucopsarus",0.0283508651842681,24
"1242",2002,5,"Stenobrachius leucopsarus",0.0756851528260611,24
"1243",2002,7,"Stenobrachius leucopsarus",0.0269315861417826,24
"1244",2002,9,"Stenobrachius leucopsarus",0.00272570693805465,24
"1245",2003,1,"Stenobrachius leucopsarus",0.0160901045856798,24
"1246",2003,2,"Stenobrachius leucopsarus",0.0135814206165965,24
"1247",2003,3,"Stenobrachius leucopsarus",0.0357451442382804,24
"1248",2004,1,"Stenobrachius leucopsarus",0.0245462841054908,24
"1249",2004,3,"Stenobrachius leucopsarus",0.0323834196891192,24
"1250",2004,5,"Stenobrachius leucopsarus",0.0807864071905867,24
"1251",2004,6,"Stenobrachius leucopsarus",0.0157737918233223,24
"1252",2004,8,"Stenobrachius leucopsarus",0.0140188790747426,24
"1253",2005,1,"Stenobrachius leucopsarus",0.0416406412658755,24
"1254",2005,3,"Stenobrachius leucopsarus",0.0180570603105814,24
"1255",2005,5,"Stenobrachius leucopsarus",0.0764222849236157,24
"1256",2005,6,"Stenobrachius leucopsarus",0.143415717652403,24
"1257",2005,8,"Stenobrachius leucopsarus",0.00771585594310037,24
"1258",2005,10,"Stenobrachius leucopsarus",0.00765561567443419,24
"1259",2006,2,"Stenobrachius leucopsarus",0.205817782656422,24
"1260",2006,5,"Stenobrachius leucopsarus",0.140918423958372,24
"1261",2006,8,"Stenobrachius leucopsarus",0.00648529221441346,24
"1262",2007,3,"Stenobrachius leucopsarus",0.0108178849658862,24
"1263",2007,4,"Stenobrachius leucopsarus",0.0969194668163834,24
"1264",2007,5,"Stenobrachius leucopsarus",0.228232951265934,24
"1265",2007,6,"Stenobrachius leucopsarus",0.0929853891154972,24
"1266",2007,7,"Stenobrachius leucopsarus",0.0183064290202649,24
"1267",2007,8,"Stenobrachius leucopsarus",0.0132763854514541,24
"1268",2007,9,"Stenobrachius leucopsarus",0.00739969701082224,24
"1269",2008,3,"Stenobrachius leucopsarus",0.104784062568319,24
"1270",2008,5,"Stenobrachius leucopsarus",0.089335598572276,24
"1271",2008,6,"Stenobrachius leucopsarus",0.0604199042434893,24
"1272",2008,7,"Stenobrachius leucopsarus",0.0148585718715025,24
"1273",2008,8,"Stenobrachius leucopsarus",0.0443038043852482,24
"1274",2009,1,"Stenobrachius leucopsarus",0.0550838348106989,24
"1275",2009,2,"Stenobrachius leucopsarus",0.028137310073157,24
"1276",2009,3,"Stenobrachius leucopsarus",0.0238379022646007,24
"1277",2009,5,"Stenobrachius leucopsarus",0.0488968312937375,24
"1278",2009,6,"Stenobrachius leucopsarus",0.103322154581125,24
"1279",2009,7,"Stenobrachius leucopsarus",0.00968489393979097,24
"1280",2009,8,"Stenobrachius leucopsarus",0.0074913165071816,24
"1281",2009,9,"Stenobrachius leucopsarus",0.011388238870902,24
"1282",2010,2,"Stenobrachius leucopsarus",0.249947405359936,24
"1283",2010,3,"Stenobrachius leucopsarus",0.0876885239649657,24
"1284",2010,4,"Stenobrachius leucopsarus",0.13581684128832,24
"1285",2010,6,"Stenobrachius leucopsarus",0.257256029716836,24
"1286",2010,7,"Stenobrachius leucopsarus",0.0804734060651271,24
"1287",2010,8,"Stenobrachius leucopsarus",0.0141178441106772,24
"1288",2011,1,"Stenobrachius leucopsarus",0.10698673157258,24
"1289",2011,3,"Stenobrachius leucopsarus",0.287158281644843,24
"1290",2011,5,"Stenobrachius leucopsarus",0.133778262699488,24
"1291",2011,6,"Stenobrachius leucopsarus",0.386462666360221,24
"1292",2011,7,"Stenobrachius leucopsarus",0.0909824685764011,24
"1293",2012,1,"Stenobrachius leucopsarus",0.0266743709531598,24
"1294",2012,2,"Stenobrachius leucopsarus",0.0210610027733128,24
"1295",2012,3,"Stenobrachius leucopsarus",0.0194326223680396,24
"1296",2012,4,"Stenobrachius leucopsarus",0.0241340854941529,24
"1297",2012,5,"Stenobrachius leucopsarus",0.0490216977444633,24
"1298",2012,7,"Stenobrachius leucopsarus",0.261369539694621,24
"1299",2012,8,"Stenobrachius leucopsarus",0.0558581203742494,24
"1300",2012,9,"Stenobrachius leucopsarus",0.00843844471025545,24
"1301",2012,12,"Stenobrachius leucopsarus",0.0311227798496422,24
"1302",2013,1,"Stenobrachius leucopsarus",0.0202949359280447,24
"1303",2013,2,"Stenobrachius leucopsarus",0.128482782793175,24
"1304",2013,4,"Stenobrachius leucopsarus",0.0155134967421657,24
"1305",2013,12,"Stenobrachius leucopsarus",0.0260929828663037,24
"1306",2014,1,"Stenobrachius leucopsarus",0.0410174524068664,24
"1307",2014,2,"Stenobrachius leucopsarus",0.065718249190615,24
"1308",2014,4,"Stenobrachius leucopsarus",0.0456807899487644,24
"1309",2014,5,"Stenobrachius leucopsarus",0.0186497575531518,24
"1310",2014,6,"Stenobrachius leucopsarus",0.0234027615258601,24
"1311",2015,2,"Stenobrachius leucopsarus",0.134900751589902,24
"1312",2015,3,"Stenobrachius leucopsarus",0.122621616657908,24
"1313",2015,4,"Stenobrachius leucopsarus",0.246028649039115,24
"1314",2015,11,"Stenobrachius leucopsarus",0.00710782571611344,24
"1315",2016,1,"Stenobrachius leucopsarus",0.104239054899236,24
"1316",2016,2,"Stenobrachius leucopsarus",0.187240797951674,24
"1317",2016,3,"Stenobrachius leucopsarus",0.224749398108808,24
"1318",2016,4,"Stenobrachius leucopsarus",0.045475216007276,24
"1319",2016,5,"Stenobrachius leucopsarus",0.111392294400513,24
"1320",2017,2,"Stenobrachius leucopsarus",0.0958154599487656,24
"1321",2017,3,"Stenobrachius leucopsarus",0.0266937994728734,24
"1322",2017,4,"Stenobrachius leucopsarus",0.0215762208743255,24
"1323",2017,5,"Stenobrachius leucopsarus",0.574630048780687,24
"1324",2017,8,"Stenobrachius leucopsarus",0.0947401248578053,24
"1325",2018,2,"Stenobrachius leucopsarus",0.0588414648049433,24
"1326",2018,3,"Stenobrachius leucopsarus",0.0107371150241839,24
"1327",2018,4,"Stenobrachius leucopsarus",0.0791139240506329,24
"1328",2018,5,"Stenobrachius leucopsarus",0.185113953166536,24
"1329",2018,8,"Stenobrachius leucopsarus",0.0783152660028845,24
"1330",2019,2,"Stenobrachius leucopsarus",0.0669045495093666,24
"1331",2019,3,"Stenobrachius leucopsarus",0.0151603649879978,24
"1332",2019,4,"Stenobrachius leucopsarus",0.0378426786923856,24
"1333",2020,2,"Stenobrachius leucopsarus",0.0428819636780237,24
"1334",2020,3,"Stenobrachius leucopsarus",0.0383244070817558,24
"1335",2020,5,"Stenobrachius leucopsarus",0.0183678072585166,24
"1336",2021,1,"Stenobrachius leucopsarus",0.0444743159006578,24
"1337",2021,2,"Stenobrachius leucopsarus",0.0366116157168677,24
"1338",2021,3,"Stenobrachius leucopsarus",0.0165117637429211,24
"1339",2021,5,"Stenobrachius leucopsarus",0.0883937627099011,24
"1340",2021,9,"Stenobrachius leucopsarus",0.00887342940299567,24
"1341",2022,2,"Stenobrachius leucopsarus",0.0196526382750751,24
